id,text,label,origin,type,language,split,translated_text
en_9008,i've had ocd symptoms like that for a while but seems like the seroquel exacerbates things and now this. :\,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich habe schon lange OCD-Symptome gehabt, aber scheint mir, dass die Seroquel die Dinge verschlimmert und jetzt auch."
en_10320,"at my old weight my bmi was 18.4. i hate seroquel and prozac and my new pill, i don't eat but still gain weight.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Bei meinem alten Gewicht betrug mein BMI 18,4. Ich hasse Seroquel und Prozac und meine neue Tablette, trotzdem gewinne ich Gewicht."
en_16923,then the viibryd it will be the hardest. makes you very ill. hospital ill.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Dann wird die Viibryd das schwierigste sein. Sie macht sehr krank. Krankenhauskrank.
en_14712,".@USER__________ at last, a good side effect. couldn't go back on seroquel due to diabetes risk.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ endlich, ein gutes Nebenwirkung. konnte nicht wieder auf Seroquel gehen, wegen des Diabetesrisikos."
en_12645,"@USER______ 》re straightforward sleeping pills? Zopiclone, Zolpidem, temazepam etc, to use occasionally or short term? X",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER______  rechtfrühzeitige Schlafmittel? Zopiclone, Zolpidem, Temazepam usw., um gelegentlich oder kurzfristig einsetzen zu können? X"
en_7092,victoza volunteered as tribute to shovel the snow for my mom 😂😂 mariefiero @USER________ @USER________ @USER________ HTTPURL_______________,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Victoza hat sich als Opfer freiwillig zur Schneeschaufelung für meine Mutter angeboten  mariefiero USER________ USER________ USER________ HTTPURL_______________
en_11793,I only have half a seroquel left :/,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Ich habe nur noch halb eine Seroquel übrig
en_2428,my sim card isn't working aaggh i feel like im having cymbalta withdrawal again aaagh aaaggh,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,mein Simkarte funktioniert nicht mehr aaggh ich fühle mich wie bei einer Cymbalta-Absetzung wieder krank aaagh aaaggh
en_10759,@USER_____ nawh bactrim. cipro made me sick once.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_____ nein, Bactrim. Cipro hat mich einmal krank gemacht."
en_5809,"@USER____ @USER________ my cymbalta fucked me up for the first week i took it, now it’s amazing and positive",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER____ USER________ meine Cymbalta hat mich für die erste Woche, die ich sie eingenommen habe, verfault gemacht, jetzt ist es fantastisch und positiv."
en_12997,paxil why you not let me sleep?!?,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Paxil warum lässt dich mich nicht schlafen?!?
en_11377,"99%+ safer #ecigs, millions w/wide,no death/disease 10yrs. Demonised by some PH pushing 94-97% failure rate NRT & very dangerous Varenicline",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"99 sicherere E-Zigaretten, Millionen mit breitem Einsatz, kein TodKrankheit in den letzten zehn Jahren. Verdammt von einigen PH, die eine 94-97ige Fehlerrate bei NRT und sehr gefährliche Varenicline propagieren"
en_17657,gonna have to speak with my psychiatrist about stopping my olanzapine its interfering with my visions and it gives you memory loss and more.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"muss mit meinem Psychiater sprechen, um meine Olanzapine zu stoppen, sie stört meine Visionen und verursacht Erinnerungsverlust und mehr."
en_8880,nicotine and faded dreams,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Nikotin und verwischte Träume
en_14205,@USER____ have you run out of medication options? i have been through remicaid and humira. methotrexate is all i'm on currently.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"HABEN SIE ihre Medikamentionsoptionen aufgebraucht? ICH bin durch Remicaid und Humira gegangen. Methotrexat ist das einzige, was ich derzeit nehme."
en_16052,#restlesslegs #quetiapine,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,RuheloseBeine Quetiapin
en_8344,"had 2 quit job: tendons in lots of pain,  almost ruptured, hands barely usable now. damned cipro.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"hatte 2 Quit Job Tendonen in vielen Schmerzen, fast geruppt, Hände kaum mehr benutzbar jetzt. Verflucht sei Cipro."
en_6088,@USER____ @USER___ the market did hold them accountable - faster and more effectively than today.  Look at the deaths from Vioxx or somethin,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER______ USER___ das Markt hat sie für ihre Verantwortung gehalten - schneller und effektiver als heute. Sehen Sie doch mal die Todesfälle durch Vioxx oder etwas ähnliches
en_4336,@USER___________ I didn't think it did much the first time I was on it; but it takes time to build up & I think helps w/ #Humira. #rheum,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER___________ Ich dachte, es tat mir nicht viel den ersten Mal, auf dem ich es war aber es dauert Zeit, aufzubauen  ich glaube, dass es hilft w Humira. rheum"
en_7611,@USER___________.how are you getting on with the olanzapine apart from that ? :),0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER___________. Wie geht es Ihnen mit der Olanzapine außer da? )
en_7185,I need Nicotine.....,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Ich benötige Nikotin.....
en_11059,paxil withdrawal is nasty. do not like.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Die Absetzung von Paxil ist schlimm. Nicht gefällt mir.
en_11903,"worked a double shift today while dealing with Effexor withdrawals, I'm a tough bitch; fight me. #badass #sick #withdraws #sicksicksick",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Heute arbeitete ich eine Doppel-Schicht, während ich mit den Entzugssymptomen von Effexor kämpfte ich bin eine starke Frau kämpfe mich. badass krank entzieht krankkrank"
en_14673,developing add in my 20s thanks to the memory/attention-killing lamictal i've been on since my early teens. #bipolar #morepillsmoreproblems,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"In meinen 20er Jahren entwickelte ich eine Abhängigkeit, dank der Erinnerungs- und Aufmerksamkeit-schädigenden Lamictal, auf dem ich seit meiner frühen Teenagerzeit war. bipolar mehrtablettenmehrprobleme"
en_5223,"@USER_____ i lost effectiveness on humira, and then methotrexate was added and it was like going back to starting the drug.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_____ habe ich die Wirksamkeit von Humira verloren und dann wurde Methotrexat hinzugefügt und es war wie, als wäre ich wieder am Anfang des Medikaments zu beginnen."
en_3021,"@USER_________ @USER______ apologies if gatecrashing. I was like walking dead when first started venlafaxine, much better now dose stable",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_________ USER______ bedauere ich, wenn ich eindringen möchte. Als ich erstmals Venlafaxin einnahm, war ich wie lebendes Toter, viel besser jetzt, dass die Dosis stabil ist"
en_13601,@USER__________ quetiapine withdrawals.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER__________ Entzugssymptome von Quetiapin.
en_12084,rt @USER___________: xarelto may cause bleeding that won't stop which can lead to death! now why would i want to take that?,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"rt USER___________ Xarelto kann Blutungen verursachen, die nicht aufhören, was zum Tod führen kann! Warum würde ich also dieses nehmen wollen?"
en_15746,"Centric Health suggests consideration of other first line agents (Champix, Effexor) for patients w/history of substance abuse. #camhRounds",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Centric Health empfiehlt den Überlegungen anderer Erstlinienagentien (Champix, Effexor) für Patienten mit einer Substanzmissbrauchsgeschichte. camhRounds"
en_16410,that nap was on point.... cymbalta did that shit cuz i dont take naps...ever,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Das Napping war auf dem Punkt.... Cymbalta hat das gemacht, weil ich keine Naps...jemals nehme..."
en_8849,@USER__ @USER__ I can airlift my stockpiled Paxil to NYC...,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER__ USER__ kann ich meinen Paxil-Bestand nach NYC fliegen lassen...
en_12009,i need vyvanse ugh i ran out and now i've been eating all day and i feel weird without it,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich benötige Vyvanse, ugh ich bin ausgerannt und jetzt habe ich ganzen Tag gegessen und fühle mich seltsam ohne es"
en_12098,anybody get involuntary facial spasms with prozac? mine is my right eye. does it go away or is time to try something else?,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Jemand bekommt ungewollte Gesichtsspasmen mit Prozac? Mein ist mein rechtes Auge. Geht es weg oder sollte ich etwas anderes versuchen?
en_10372,"@USER________ if you have good drug benefits, rivaroxaban is an option.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER________ habe gute Arzneimittelvorteile, Rivaroxaban ist eine Option."
en_12637,@USER____ my friends are annoying me and i'm having withdrawls from the paxil because american healthcare is a joke :(,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER____ sind meine Freunde mich auf die Nerven und ich bin abhängig von der Paxil wegen amerikanischer Gesundheitsversorgung (
en_5944,but i don't want to take an ambien or trazodone or anything because i dint wanna restart my dependence upon them,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Aber ich möchte kein Ambien oder Trazodon oder etwas anderes nehmen, denn ich will nicht meine Abhängigkeit neu starten"
en_17819,"i think i might be allergic to effexor. i just woke up feeling sick, meh.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich glaube, dass ich allergisch auf Effexor bin. Ich habe morgen krank gewacht, meh."
en_7636,rt @USER___: @USER___ didnt know lamotrigine was addictive stopped as didnt think were helping @USER________ 3 days of hell before realized',1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"rt USER___ USER___ wusste nicht, dass Lamotrigine abhängig macht, habe es eingestellt, denn dachte, dass sie mir nicht helfen"
en_100,"Wanna go back to sleep, but this vyvanse ain't letting me",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Zurück ins Bett gehen will, aber dieses Vyvanse lässt mich das nicht"
en_7330,"Too tired to function right now, thanks Humira. #naptime",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Zu schläfrig um funktionieren zu können, danke Humira. morgennachtschlaf"
en_4941,why does tapering down lamotrigine feel as yucky as stepping it up? #soreashell,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Warum fühlt sich tapern von Lamotrigine so unwohl wie aufsteigen? schlechtesüchtigkeit
en_4901,"@USER__________ i had itchy skin at night on venlafaxine, i react badly to insect bites too.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ habe bei Nacht Hautjuckreiz auf Venlafaxin gehabt, ich reagiere schlecht auf Insektenstiche auch."
en_8682,#caverta sildenafil citrate tablets. discount prescription drugs. caverta tablets treat erectile dysfunction men HTTPURL_______________,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Caverta Sildenafil citrat Tabletten. Rabatt-Rezeptarzneimittel. Caverta Tabletten behandeln Erektionsstörungen bei Männern HTTPURL_______________
en_8,"dear alternative medicine aficionados, don't do intra-nasal acupuncture when you're on effient and aspirin. #nightmare #bloodbath",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"liebe Alternativmedizin-Fans, tun Sie nicht Intraschnaupunktakupunktur, wenn Sie auf Effient und Aspirin sind. Nachtmahr Blutbad"
en_13295,"i hate #zoloft because it makes me crazy revved up but i also hate #lamictal because it gives me ""stupid head"". ah, bipolar i disorder ?",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"hasse Zoloft, weil sie mich verrückt macht, aber ich hasse auch Lamictal, weil sie mir einen ""dummen Kopf"" gibt. Ah, Bipolarstörung I Disorder?"
en_1345,i can't stop yawning #trazodone,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,kann nicht mehr schlafen trazodone
en_3929,@USER_________ i tried that going cold turkey on venlafaxine and depakote is not a good idea i dreamt colours and lost my fucking mind aghh!,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_________ habe das versucht, kaltgehen auf Venlafaxin und Depakot ist keine gute Idee, ich träumte Farben und verlor meine Verstandesverlust meinen Sinn aghh!"
en_12069,machiavelli winery binds uninhibited albuterol midtones and a insipid hazelnut aftertaste in their 2009 pinot noir. #النار,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Machiavelli Weingut bindet ungebunden Albuterol Mittonen und ein leblos schmackhaftes Haselnussnachgeschmack in ihrem 2009 Pinot Noir. النار
en_298,@USER_______ i've found that it's okay to stop dead with prozac but not fluoxetine - i got terrible paraesthesia; it felt as though i was,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ habe festgestellt, dass es okay ist, stehen zu bleiben mit Prozac, aber nicht mit Fluoxetin - ich habe schreckliche Paraesthesien erlebt es war so, als ob ich mich"
en_16014,day 6 cold turkey from effexor. i bellevue this pic adequately represents my descent into madness. or whatever. HTTPURL_______________,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Tag 6 kaltgehen von Effexor. ich glaube, dass dieses Bild meinen Verfall in die Irre darstellt. Oder was. HTTPURL_______________"
en_12730,56. Which of the following causes wet pillow syndrome:  A. Marijuana B. Epinephrine C. Levofloxacin D. Clozapine E. Slegeline  Medical MCQs,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,56. Welches der folgenden verursacht Schwitztuchsyndrom A. Hanf B. Epinephrine C. Levofloxacin D. Clozapine E. Slegeline Medizinische MCQs
en_349,"@USER____ natural don't work for me, try 300mg of seroquel...you'll sleep for days, i have insomnia that's what they give me lol",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"An USER____ natürlich funktioniert nicht für mich, versuche stattdessen 300mg Seroquel...du schläfst für Tage, ich habe Insomnie, das bekomme ich so lol"
en_16857,"@USER___________ @USER_______ (2/2) endogenous insulin for Victoza to work with, so you can see why it was tried.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER___________ USER_______ (22) endogene Insulin für Victoza zu verwenden, damit sie funktionieren kann, also sehen Sie warum versucht wurde."
en_15294,#eds friends! anybody taken #cipro? (antibiotic) complications?? big side effect is tendon rupture...figured my dr would know better?,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"eds Freunde! hat jemand cipro genommen? (Antibiotikum) Komplikationen?? Die große Seitenwirkung ist Tendonriss...denke ich, mein Arzt hätte das besser wissen sollten?"
en_6358,the one bummer about it all is that the fluoxetine is giving me the shakes which made fine fiddly detail work harder than it should be,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Das Einzige, was mir an alledem peinlich ist, ist, dass die Fluoxetine mich die Zittern gibt, was feine fintige Detailarbeit schwerer macht als es sein sollte"
en_4988,the drugs don't work!!! from fit to hobbling in a few days. off the pills but may need wks to recover &amp; be prone to ruptures #ciprofloxacin,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Die Medikamente funktionieren nicht!!! von fit zu krippelnd in nur wenigen Tagen. ab den Tabletten, aber möglicherweise benötige ich Wochen zur Genesung  am prädisponiert für Risse ciprofloxacin"
